canal,url_canal,nome_video,url_video,data_visualizacao
ORAÇÕES E FE,https://www.youtube.com/channel/UCt2Y-MQvNZll2NWRZrEqgmw,"Pe Fábio de Melo Lindas Músicas, Grandes SucessosORAÇÕES E FE29 de dez. de 2020 11:16:39 BRT",https://www.youtube.com/watch?v=qqZ7Vxrwumc,2020-12-29 11:16:39
PadreFabiodeMeloVEVO,https://www.youtube.com/channel/UCVQfvbh-eZs1AatqN0obh3w,Padre Fábio de Melo - Nunca Pare de LutarPadreFabiodeMeloVEVO29 de dez. de 2020 11:09:26 BRT,https://www.youtube.com/watch?v=H2O24JP2MvI,2020-12-29 11:09:26
BKS FUNK 24h,https://www.youtube.com/channel/UC9V412oKXhF-YAJ0cuFCDXg,PODCAST FUNK LIGHT -  SEQUENCIA DE FUNK LIGHT 2020 (  FUNK SEM PALAVRÃO )BKS FUNK 24h25 de dez. de 2020 20:29:04 BRT,https://www.youtube.com/watch?v=uRA0tn7TVII,2020-12-25 20:29:04
Dev Aprender,https://www.youtube.com/channel/UCm63tB8wsKOVvxoU4iMpS2A,O Que Dá Para Fazer com Python  - Descubra AgoraDev Aprender21 de dez. de 2020 23:39:54 BRT,https://www.youtube.com/watch?v=Q1iPPkAk_Ho,2020-12-21 23:39:54
DevMedia,https://www.youtube.com/channel/UClBrpNsTEFLbZDDMW1xiOaQ,PYTHON  EM 6 MINUTOS - Tudo Que Você Precisa saber!DevMedia21 de dez. de 2020 23:32:50 BRT,https://www.youtube.com/watch?v=ZEsQGh3OOoo,2020-12-21 23:32:50
NordesteViolas,https://www.youtube.com/channel/UCSeG2waxcSB7pWtCIOQngXA,"Zé Viola, Valdir Teles e Geraldo Amâncio - Cantoria | 2018NordesteViolas20 de dez. de 2020 01:25:53 BRT",https://www.youtube.com/watch?v=sA48img0xug,2020-12-20 01:25:53
Portal Louve,https://www.youtube.com/channel/UCiWrFAy19yny1iJ7WfSqQmA,Alisson e Neide  - Paulo e Silas (Vídeo Oficial)Portal Louve20 de dez. de 2020 01:25:18 BRT,https://www.youtube.com/watch?v=X9RnSvzPPV4,2020-12-20 01:25:18
Eric Land,https://www.youtube.com/channel/UC0yuLCFgxWvStiWS6srzt6A,Eric Land e Zé Vaqueiro - O Povo Gosta é Do Piseiro (Clipe Oficial)Eric Land20 de dez. de 2020 01:23:01 BRT,https://www.youtube.com/watch?v=SYdDEiWlkYk,2020-12-20 01:23:01
Viajando Ao Passado,https://www.youtube.com/channel/UC_vY_DqGXemWawTVht6AahQ,Forró pé de Serra - seleção de forró - inscreva-se no canalViajando Ao Passado20 de dez. de 2020 01:20:58 BRT,https://www.youtube.com/watch?v=pOyT0bJVBeA,2020-12-20 01:20:58
Conde do Forró Oficial,https://www.youtube.com/channel/UChbVeRtv-cDsM9-PO4Mxltw,"Romance desapegado - Japinha conde, conde do forró(vídeo oficial)Conde do Forró Oficial20 de dez. de 2020 01:20:04 BRT",https://www.youtube.com/watch?v=MsL7_oRXFOw,2020-12-20 01:20:04
Maiara,https://www.youtube.com/channel/UCwC0ARNJobkIBtKQxlX3WNg,GUSTTAVO LIMA - CIDADE INTEIRAMaiara20 de dez. de 2020 01:16:31 BRT,https://www.youtube.com/watch?v=8lT8rgbr6hM,2020-12-20 01:16:31
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Tudo Que Eu Queria (O Embaixador The Legacy)Gusttavo Lima Oficial20 de dez. de 2020 01:13:31 BRT,https://www.youtube.com/watch?v=hvzDXIrkHOo,2020-12-20 01:13:31
Grupo Menos é Mais,https://www.youtube.com/channel/UCmkSzYG4ykYKFE4Ow0030zw,Churrasquinho do Menos é Mais - Melhor eu ir/Ligando os Fatos/Sonho de Amor/Deixa eu te quererGrupo Menos é Mais20 de dez. de 2020 01:09:58 BRT,https://www.youtube.com/watch?v=zKAAFsovtM4,2020-12-20 01:09:58
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Café e Amor (O Embaixador The Legacy)Gusttavo Lima Oficial20 de dez. de 2020 01:09:05 BRT,https://www.youtube.com/watch?v=mFsHA1WDm0g,2020-12-20 01:09:05
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Sujeito - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial20 de dez. de 2020 00:36:17 BRT,https://www.youtube.com/watch?v=WWVKtHukkBo,2020-12-20 00:36:17
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Respeita O Nosso Fim - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial20 de dez. de 2020 00:30:19 BRT,https://www.youtube.com/watch?v=IrEFj4zpHgE,2020-12-20 00:30:19
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Tudo Que Vai Um Dia Volta - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial20 de dez. de 2020 00:26:49 BRT,https://www.youtube.com/watch?v=1sqNI-Psmk8,2020-12-20 00:26:49
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Eu Não Iria - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial20 de dez. de 2020 00:19:44 BRT,https://www.youtube.com/watch?v=pgHrRi91-Mk,2020-12-20 00:19:44
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo)Gusttavo Lima Oficial20 de dez. de 2020 00:18:58 BRT,https://www.youtube.com/watch?v=SvQx5FMEVmE,2020-12-20 00:18:58
Tarcisio do Acordeon,https://www.youtube.com/channel/UC_sWg_MRlfar0J8KDH8-SNw,CD COMPLETO - Tarcísio do Acordeon - Diferente dos IguaisTarcisio do Acordeon19 de dez. de 2020 23:43:51 BRT,https://www.youtube.com/watch?v=T2LpKwlKgNI,2020-12-19 23:43:51
BujidoCavaco Channel,https://www.youtube.com/channel/UCwnRN3r_DW0DDCQQ2QFlbDA,TARCÍSIO DO ACORDEON 2021 - MÚSICAS NOVAS (REPERTÓRIO ATUALIZADO) CD NOVO [PISEIRO E VAQUEJADA]BujidoCavaco Channel18 de dez. de 2020 11:27:10 BRT,https://www.youtube.com/watch?v=sBDfMTa-jSY,2020-12-18 11:27:10
TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,How to cope with anxiety | Olivia Remes | TEDxUHasseltTEDx Talks16 de dez. de 2020 12:00:38 BRT,https://www.youtube.com/watch?v=WWloIAQpMcQ,2020-12-16 12:00:38
Happify,https://www.youtube.com/channel/UCZ0XvEszYoBrDzBgUKEwVEA,How to Defeat Negative Thinking: An AnimationHappify16 de dez. de 2020 11:55:12 BRT,https://www.youtube.com/watch?v=_XLY_XXBQWE,2020-12-16 11:55:12
Inter,https://www.youtube.com/channel/UCp5slyl74k9sz3yKLh4_Hrw,App Inter 9.0: segurosInter16 de dez. de 2020 10:59:19 BRT,https://www.youtube.com/watch?v=U9wbNUkiN8Q,2020-12-16 10:59:19
Inter,https://www.youtube.com/channel/UCp5slyl74k9sz3yKLh4_Hrw,Pix - Como receberInter16 de dez. de 2020 10:57:26 BRT,https://www.youtube.com/watch?v=NxyX4OGMKv0,2020-12-16 10:57:26
TEDx Talks,https://www.youtube.com/channel/UCsT0YIqwnpJCM-mx7-gSA4Q,How to cope with anxiety | Olivia Remes | TEDxUHasseltTEDx Talks15 de dez. de 2020 21:55:03 BRT,https://www.youtube.com/watch?v=WWloIAQpMcQ,2020-12-15 21:55:03
Drauzio Varella,https://www.youtube.com/channel/UC9zqTTVeClpqMQ5CLuJdWtw,Síndrome do Pânico | Drauzio Comenta #08Drauzio Varella15 de dez. de 2020 21:24:29 BRT,https://www.youtube.com/watch?v=thsBnZyUJns,2020-12-15 21:24:29
USI Events,https://www.youtube.com/channel/UCIhgggPw5xfIpFf-Fxqpmxw,"How Sapiens Conquered the World - Yuval Harari, at USIUSI Events15 de dez. de 2020 20:49:37 BRT",https://www.youtube.com/watch?v=b5_W2ecr0r4,2020-12-15 20:49:37
Drauzio Varella,https://www.youtube.com/channel/UC9zqTTVeClpqMQ5CLuJdWtw,Ansiedade em 4 perguntas | Márcio BernikDrauzio Varella15 de dez. de 2020 20:48:35 BRT,https://www.youtube.com/watch?v=b-vG4O7MNBg,2020-12-15 20:48:35
Gabriel Produções,https://www.youtube.com/channel/UC4ax_uISFYJbXMVqR2pKPsg,A Batalha do Ano - Melhor Vídeo Motivacional (MOTIVAÇÃO 2020)Gabriel Produções14 de dez. de 2020 22:49:09 BRT,https://www.youtube.com/watch?v=JqcinsHXSdQ,2020-12-14 22:49:09
B2 Mídia - Comunicação Corporativa,https://www.youtube.com/channel/UCnPeamtMLYZy46qh7UGtjHQ,Vídeo | Frase MotivacionalB2 Mídia - Comunicação Corporativa14 de dez. de 2020 22:48:21 BRT,https://www.youtube.com/watch?v=EZIzgErU_rw,2020-12-14 22:48:21
New Beat Music,https://www.youtube.com/channel/UCR_OeSu-_ii4Hyk6_1fCl7Q,MC Negão da BL e Dj Gabriel do Borel - Menino de Ouro (Clipe Oficial)New Beat Music13 de dez. de 2020 03:12:26 BRT,https://www.youtube.com/watch?v=_prVpzu4CCY,2020-12-13 03:12:26
MC NEGÃO DA BL,https://www.youtube.com/channel/UCUlU4ipnSw0JCX2j7VI0FGg,Mc Negão da BL - Minha História Pt. 2 (Prod. VV Clã)MC NEGÃO DA BL13 de dez. de 2020 03:09:33 BRT,https://www.youtube.com/watch?v=jDayQc44MHU,2020-12-13 03:09:33
Roda de Funk Produções,https://www.youtube.com/channel/UCPfd0I3JaJ0tE6_DsemwfMQ,Mc Negão da BL - Minha Historia (Roda de Funk)Roda de Funk Produções13 de dez. de 2020 03:06:35 BRT,https://www.youtube.com/watch?v=su715sw7bhc,2020-12-13 03:06:35
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Abre o Portão Que Eu Cheguei - DVD 50/50 (Vídeo Oficial)Gusttavo Lima Oficial13 de dez. de 2020 03:02:27 BRT,https://www.youtube.com/watch?v=40U-2IV2Mbw,2020-12-13 03:02:27
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Sujeito - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial13 de dez. de 2020 02:59:25 BRT,https://www.youtube.com/watch?v=WWVKtHukkBo,2020-12-13 02:59:25
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Homem de Família - DVD 50/50 (Vídeo Oficial)Gusttavo Lima Oficial13 de dez. de 2020 02:56:48 BRT,https://www.youtube.com/watch?v=Vz9EXeF01A8,2020-12-13 02:56:48
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Respeita O Nosso Fim - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial13 de dez. de 2020 02:53:37 BRT,https://www.youtube.com/watch?v=IrEFj4zpHgE,2020-12-13 02:53:37
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Abertura DVD #OEmbaixadorInCariri (Ao Vivo)Gusttavo Lima Oficial13 de dez. de 2020 02:53:23 BRT,https://www.youtube.com/watch?v=FKpnLCHdtko,2020-12-13 02:53:23
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Eu Não Iria - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial13 de dez. de 2020 02:50:01 BRT,https://www.youtube.com/watch?v=pgHrRi91-Mk,2020-12-13 02:50:01
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Tudo Que Vai Um Dia Volta - DVD O Embaixador (Ao Vivo)Gusttavo Lima Oficial13 de dez. de 2020 02:46:50 BRT,https://www.youtube.com/watch?v=1sqNI-Psmk8,2020-12-13 02:46:50
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Online (Clipe Oficial)Gusttavo Lima Oficial13 de dez. de 2020 02:42:53 BRT,https://www.youtube.com/watch?v=vuS8K07NsZI,2020-12-13 02:42:53
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Zé da RecaídaGusttavo Lima Oficial13 de dez. de 2020 02:39:31 BRT,https://www.youtube.com/watch?v=ng4MxUWqsR0,2020-12-13 02:39:31
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo)Gusttavo Lima Oficial13 de dez. de 2020 02:34:54 BRT,https://www.youtube.com/watch?v=SvQx5FMEVmE,2020-12-13 02:34:54
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Saudade Sua (Clipe Oficial)Gusttavo Lima Oficial13 de dez. de 2020 02:34:46 BRT,https://www.youtube.com/watch?v=HrpBSGaM_tc,2020-12-13 02:34:46
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Tudo Que Eu Queria (O Embaixador The Legacy)Gusttavo Lima Oficial13 de dez. de 2020 02:31:13 BRT,https://www.youtube.com/watch?v=hvzDXIrkHOo,2020-12-13 02:31:13
Grupo Menos é Mais,https://www.youtube.com/channel/UCmkSzYG4ykYKFE4Ow0030zw,Churrasquinho do Menos é Mais - Melhor eu ir/Ligando os Fatos/Sonho de Amor/Deixa eu te quererGrupo Menos é Mais13 de dez. de 2020 02:25:25 BRT,https://www.youtube.com/watch?v=zKAAFsovtM4,2020-12-13 02:25:25
Rosa De Saron,https://www.youtube.com/channel/UCglAoXBdPAMUxvMlqhUnJsQ,Rosa de Saron - Sem Você (Oficial)Rosa De Saron13 de dez. de 2020 02:24:42 BRT,https://www.youtube.com/watch?v=ZYNCob9YjDY,2020-12-13 02:24:42
Raffa Torres,https://www.youtube.com/channel/UCS5EMgn26U6RMdt34BtNzrg,Raffa Torres - Dois Papéis (Ao Vivo Em São PauloRaffa Torres13 de dez. de 2020 02:24:18 BRT,https://www.youtube.com/watch?v=LEAAy5paAtI,2020-12-13 02:24:18
Grupo Pixote,https://www.youtube.com/channel/UC9nrzWIabr3QFpEPi2HQzzA,Pixote - Nem de Graça / Saudade Arregaça (Ao Vivo) - DVD Fã de Carteirinha SunsetGrupo Pixote13 de dez. de 2020 02:22:42 BRT,https://www.youtube.com/watch?v=QxamVP2dJCA,2020-12-13 02:22:42
Raffa Torres,https://www.youtube.com/channel/UCS5EMgn26U6RMdt34BtNzrg,Raffa Torres - Água com Açúcar (Ao Vivo Em São Paulo)Raffa Torres13 de dez. de 2020 02:22:30 BRT,https://www.youtube.com/watch?v=68BqYiaOBZQ,2020-12-13 02:22:30
Raffa Torres,https://www.youtube.com/channel/UCS5EMgn26U6RMdt34BtNzrg,Raffa Torres - A Vida é um Rio (Ao Vivo Em São Paulo)Raffa Torres13 de dez. de 2020 02:18:25 BRT,https://www.youtube.com/watch?v=xDCTiYEBDkA,2020-12-13 02:18:25
Conde do Forró Oficial,https://www.youtube.com/channel/UChbVeRtv-cDsM9-PO4Mxltw,"Romance desapegado - Japinha conde, conde do forró(vídeo oficial)Conde do Forró Oficial13 de dez. de 2020 02:13:10 BRT",https://www.youtube.com/watch?v=MsL7_oRXFOw,2020-12-13 02:13:10
iFood para Entregadores,https://www.youtube.com/channel/UCacUfen8X8k2JyCNd5LAvMA,Viver é te fazer sorrir com a entrega premiada!iFood para Entregadores11 de dez. de 2020 20:31:46 BRT,https://www.youtube.com/watch?v=4pwtIzOYsYc,2020-12-11 20:31:46
Hello Mila,https://www.youtube.com/channel/UCNzhjb7EDewIYFDhHTxBf7Q,DESENHANDO UM CACHORRO PARA COLORIR | DESENHO PARA CRIANÇASHello Mila4 de dez. de 2020 16:09:24 BRT,https://www.youtube.com/watch?v=_Ok9GKuaTzM,2020-12-04 16:09:24
rezendeevil,https://www.youtube.com/channel/UCbTVTephX30ZhQF5zwFppBg,"AMONG US DE NATAL COM TODOS DA CASA!! ( IMPOSTOR QI 9,999,999 ) [ REZENDE EVIL ]rezendeevil4 de dez. de 2020 16:05:37 BRT",https://www.youtube.com/watch?v=e1S6-pWOHN0,2020-12-04 16:05:37
Joselias Silva,https://www.youtube.com/channel/UC4k72yB7vkZjQIuv-1i7LeQ,Raciocínio Lógico   Tautologia   Questão resolvida pelo JoseliasJoselias Silva28 de nov. de 2020 13:48:32 BRT,https://www.youtube.com/watch?v=WLIZ7frydMI,2020-11-28 13:48:32
Missu Art,https://www.youtube.com/channel/UCeM5XZZxPEUxKS_LOW1aJMA,Como desenhar um Bolo de aniversário| Desenhos para desenhar| vídeo de desenharMissu Art27 de nov. de 2020 14:36:15 BRT,https://www.youtube.com/watch?v=xnpxjEtlF4w,2020-11-27 14:36:15
Missu Art,https://www.youtube.com/channel/UCeM5XZZxPEUxKS_LOW1aJMA,Como desenhar um Bolo de aniversário| Desenhos para desenhar| vídeo de desenharMissu Art26 de nov. de 2020 18:05:58 BRT,https://www.youtube.com/watch?v=xnpxjEtlF4w,2020-11-26 18:05:58
Manual de um Desenhista,https://www.youtube.com/channel/UCNB5SDb0OCFr85NkJzMZ1NQ,"COMO Desenhar e Pintar ÁRVORE DE NATAL, COLORINDO E DESENHANDO FÁCILManual de um Desenhista25 de nov. de 2020 18:24:58 BRT",https://www.youtube.com/watch?v=fuqRLX_uPOU,2020-11-25 18:24:58
Hello Mila,https://www.youtube.com/channel/UCNzhjb7EDewIYFDhHTxBf7Q,DESENHANDO SORVETES DIVERTIDOS | DESENHO DE PINTARHello Mila25 de nov. de 2020 18:16:19 BRT,https://www.youtube.com/watch?v=mUR0671gql8,2020-11-25 18:16:19
Hello Mila,https://www.youtube.com/channel/UCNzhjb7EDewIYFDhHTxBf7Q,DESENHO DE PINTAR | DESENHANDO E PINTANDOHello Mila25 de nov. de 2020 18:12:22 BRT,https://www.youtube.com/watch?v=IQ5G1FooW4M,2020-11-25 18:12:22
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,Criatividade | Tema: Autoestima como fator de criatividadetvunicarioca11 de nov. de 2020 13:56:22 BRT,https://www.youtube.com/watch?v=VmlpNVCPLcc,2020-11-11 13:56:22
Grupo Menos é Mais,https://www.youtube.com/channel/UCmkSzYG4ykYKFE4Ow0030zw,Churrasquinho do Menos é Mais - Melhor eu ir/Ligando os Fatos/Sonho de Amor/Deixa eu te quererGrupo Menos é Mais7 de nov. de 2020 00:20:34 BRT,https://www.youtube.com/watch?v=zKAAFsovtM4,2020-11-07 00:20:34
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima – A Gente Fez Amor - DVD O Embaixador In Cariri (Ao Vivo)Gusttavo Lima Oficial7 de nov. de 2020 00:16:45 BRT,https://www.youtube.com/watch?v=SvQx5FMEVmE,2020-11-07 00:16:45
MANU 〽,https://www.youtube.com/channel/UCTa_X-4mmje4Tk0lig9t4Mw,Manu ft. Tierry - Coração de Rapariga   | DVD Manu BahtidãoMANU 〽7 de nov. de 2020 00:12:18 BRT,https://www.youtube.com/watch?v=KSDZez_PaJ4,2020-11-07 00:12:18
Gusttavo Lima Oficial,https://www.youtube.com/channel/UCXooz9whNJZBRTHi9AqdjPw,Gusttavo Lima - Tô Torcendo (O Embaixador The Legacy)Gusttavo Lima Oficial7 de nov. de 2020 00:10:11 BRT,https://www.youtube.com/watch?v=ZHcZkgYiMjo,2020-11-07 00:10:11
Canal da Lu - Magalu,https://www.youtube.com/channel/UCeaQ72LrN6K3f9a8JkFV98w,COMO FICOU a nova e segunda temporada de FALL GUYS? | Canal da Lu - MagaluCanal da Lu - Magalu6 de nov. de 2020 12:22:31 BRT,https://www.youtube.com/watch?v=pBr6XVngj5U,2020-11-06 12:22:31
tvunicarioca,https://www.youtube.com/channel/UCJBO9WgO3nCzbCzjr_zZpfg,"Webinar | Novas Tecnologias Digitais na Educação: do Ensino Presencial ao Remoto""tvunicarioca5 de nov. de 2020 17:53:48 BRT",https://www.youtube.com/watch?v=ByP_E1gW-ek,2020-11-05 17:53:48
William Escobar,https://www.youtube.com/channel/UC5qdrFbAV7Y9oYu1CzYNIAg,Xiaomi Redmi Note 7 hard resetWilliam Escobar4 de nov. de 2020 15:36:52 BRT,https://www.youtube.com/watch?v=hWaR1JTKP8g,2020-11-04 15:36:52
Speed work informática,https://www.youtube.com/channel/UCFSWSz3CHDkKykd15ws-oKg,Recuperando o sistema windows 7  corrompido com o DVD de instalação passo a passoSpeed work informática1 de nov. de 2020 23:37:04 BRT,https://www.youtube.com/watch?v=RzXH6P7p3Gk,2020-11-01 23:37:04
Academia da Dança,https://www.youtube.com/channel/UCHQbm92Uv_ofaRdoq2tnh1g,Aprenda a Dançar Forró em 3 Passos - Academia da DançaAcademia da Dança1 de nov. de 2020 22:45:06 BRT,https://www.youtube.com/watch?v=W2oJQhs2KHE,2020-11-01 22:45:06
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 76 - Arquivos Parte 11 - freadProgramação Descomplicada Linguagem C1 de nov. de 2020 01:14:15 BRT,https://www.youtube.com/watch?v=ZxuacsaCdaI,2020-11-01 01:14:15
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 79 - Arquivos Parte 14 - fseek e rewindProgramação Descomplicada Linguagem C1 de nov. de 2020 01:13:30 BRT,https://www.youtube.com/watch?v=cdXGEy-6jMU,2020-11-01 01:13:30
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 78 - Arquivos Parte 13 - fscanfProgramação Descomplicada Linguagem C1 de nov. de 2020 00:47:33 BRT,https://www.youtube.com/watch?v=jnotzdaKjOI,2020-11-01 00:47:33
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 77 - Arquivos Parte 12 - fprintfProgramação Descomplicada Linguagem C1 de nov. de 2020 00:47:09 BRT,https://www.youtube.com/watch?v=4WlsKHHVda0,2020-11-01 00:47:09
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 76 - Arquivos Parte 11 - freadProgramação Descomplicada Linguagem C30 de out. de 2020 01:54:44 BRT,https://www.youtube.com/watch?v=ZxuacsaCdaI,2020-10-30 01:54:44
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 78 - Arquivos Parte 13 - fscanfProgramação Descomplicada Linguagem C30 de out. de 2020 01:32:32 BRT,https://www.youtube.com/watch?v=jnotzdaKjOI,2020-10-30 01:32:32
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 77 - Arquivos Parte 12 - fprintfProgramação Descomplicada Linguagem C30 de out. de 2020 01:21:04 BRT,https://www.youtube.com/watch?v=4WlsKHHVda0,2020-10-30 01:21:04
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 78 - Arquivos Parte 13 - fscanfProgramação Descomplicada Linguagem C29 de out. de 2020 19:37:57 BRT,https://www.youtube.com/watch?v=jnotzdaKjOI,2020-10-29 19:37:57
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 77 - Arquivos Parte 12 - fprintfProgramação Descomplicada Linguagem C29 de out. de 2020 19:34:03 BRT,https://www.youtube.com/watch?v=4WlsKHHVda0,2020-10-29 19:34:03
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 76 - Arquivos Parte 11 - freadProgramação Descomplicada Linguagem C29 de out. de 2020 19:27:24 BRT,https://www.youtube.com/watch?v=ZxuacsaCdaI,2020-10-29 19:27:24
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 75 - Arquivos Parte 10 - fwriteProgramação Descomplicada Linguagem C29 de out. de 2020 19:20:51 BRT,https://www.youtube.com/watch?v=rBnZTxbWqZQ,2020-10-29 19:20:51
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 74 - Arquivos Parte 9 - fgetsProgramação Descomplicada Linguagem C29 de out. de 2020 19:14:26 BRT,https://www.youtube.com/watch?v=GDVPYnD-T_w,2020-10-29 19:14:26
Inter,https://www.youtube.com/channel/UCp5slyl74k9sz3yKLh4_Hrw,Pix HomeInter29 de out. de 2020 19:04:17 BRT,https://www.youtube.com/watch?v=fNFin6LPyL4,2020-10-29 19:04:17
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 73 - Arquivos Parte 8 - fputsProgramação Descomplicada Linguagem C29 de out. de 2020 18:06:30 BRT,https://www.youtube.com/watch?v=ODjgyg6WbPk,2020-10-29 18:06:30
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 71 - Arquivo - Parte 6 - Exemplo: Trabalhando com ArquivosProgramação Descomplicada Linguagem C29 de out. de 2020 18:04:10 BRT,https://www.youtube.com/watch?v=WdZv1gCpDjg,2020-10-29 18:04:10
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 70 - Arquivos - Parte 5 - fgetcProgramação Descomplicada Linguagem C29 de out. de 2020 18:01:58 BRT,https://www.youtube.com/watch?v=FwW2T3jGvdg,2020-10-29 18:01:58
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 69 - Arquivo - Parte 4 - FPUTC()Programação Descomplicada Linguagem C29 de out. de 2020 17:59:34 BRT,https://www.youtube.com/watch?v=X6BcBhRCR8M,2020-10-29 17:59:34
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 68 - Arquivos - Parte 3 - Abrir e FecharProgramação Descomplicada Linguagem C29 de out. de 2020 17:48:06 BRT,https://www.youtube.com/watch?v=uYymG_oUPeY,2020-10-29 17:48:06
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 67 - Arquivos - Parte 2 - Arquivos texto e binárioProgramação Descomplicada Linguagem C29 de out. de 2020 17:42:26 BRT,https://www.youtube.com/watch?v=ueg-IE8cZH4,2020-10-29 17:42:26
Programação Descomplicada Linguagem C,https://www.youtube.com/channel/UCUc6UwvpQfOLDE7e52-OCMw,[C] Aula 66 - Arquivo Parte 1 - IntroduçãoProgramação Descomplicada Linguagem C29 de out. de 2020 17:36:15 BRT,https://www.youtube.com/watch?v=LNu-0bzxpos,2020-10-29 17:36:15
